State, Facility Name, Facility ID (ORISPL), Unit ID, Associated Stacks, Year, Program(s), EPA Region, NERC Region, County, County Code, FIPS Code, Source Category, Facility Latitude, Facility Longitude, Owner, Operator, Representative (Primary), Representative (Secondary), SO2 Phase, NOx Phase, Unit Type, Fuel Type (Primary), Fuel Type (Secondary), SO2 Control(s), NOx Control(s), PM Control(s), Hg Control(s), Commercial Operation Date, Operating Status, Max Hourly HI Rate (MMBtu/hr)
LA,Teche Power Station,1400,3,,2016,"CSNOXOS, ARP",6,SPP,St. Mary Parish,LA101,101,Electric Utility,29.8223,-91.5427,Cleco Power LLC,Cleco Power LLC,Robert LaBorde Jr (603227),Joey M Rosamond (606519),Phase 2,,Dry bottom wall-fired boiler,Pipeline Natural Gas,Diesel Oil,,,,,3/9/71,Operating,3733
LA,Teche Power Station,1400,4,,2016,"CSNOXOS, ARP",6,SPP,St. Mary Parish,LA101,101,Electric Utility,29.8223,-91.5427,Cleco Power LLC,Cleco Power LLC,Robert LaBorde Jr (603227),Joey M Rosamond (606519),Phase 2,,Combustion turbine,Pipeline Natural Gas,,,Dry Low NOx Burners,,,4/1/11,Operating,449.4
LA,Waterford 1 & 2,8056,1,,2016,"ARP, CSNOXOS",6,,St. Charles Parish,LA089,89,Electric Utility,29.9994,-90.4758,Entergy Corporation,Entergy Corporation,Peter Norgeot (607938),Myra Glover (500537),Phase 2,,Dry bottom wall-fired boiler,Pipeline Natural Gas,Residual Oil,,Low NOx Cell Burner<br>Combustion Modification/Fuel Reburning,,,1/1/74,Operating,4600
LA,Waterford 1 & 2,8056,2,,2016,"ARP, CSNOXOS",6,,St. Charles Parish,LA089,89,Electric Utility,29.9994,-90.4758,Entergy Corporation,Entergy Corporation,Peter Norgeot (607938),Myra Glover (500537),Phase 2,,Dry bottom wall-fired boiler,Pipeline Natural Gas,Residual Oil,,Low NOx Cell Burner<br>Combustion Modification/Fuel Reburning,,,1/1/75,Operating,4620
LA,Waterford 1 & 2,8056,4,,2016,"ARP, CSNOXOS",6,,St. Charles Parish,LA089,89,Electric Utility,29.9994,-90.4758,,,Peter Norgeot (607938),Myra Glover (500537),Phase 2,,Combustion turbine,Diesel Oil,,,Steam Injection,,,8/15/09,Operating,507
LA,Willow Glen,1394,2,,2016,"CSNOXOS, ARP",6,,Iberville Parish,LA047,47,Electric Utility,30.2743,-91.1164,Entergy Corporation,Entergy Corporation,Peter Norgeot (607938),Myra Glover (500537),Phase 2,,Tangentially-fired,Pipeline Natural Gas,Diesel Oil,,,,,1/1/64,Operating,3136
LA,Willow Glen,1394,4,,2016,"CSNOXOS, ARP",6,,Iberville Parish,LA047,47,Electric Utility,30.2743,-91.1164,Entergy Corporation,Entergy Corporation,Peter Norgeot (607938),Myra Glover (500537),Phase 2,,Dry bottom wall-fired boiler,Pipeline Natural Gas,Residual Oil,,,,,7/24/73,Operating,5488
MA,"ANP Bellingham Energy Company, LLC",55211,1,,2016,"ARP, RGGI, SIPNOX",1,,Norfolk County,MA021,21,Electric Utility,42.1113,-71.4529,"ANP Bellingham Energy Company, LLC","IPA Operations, Inc.",Michael L Volpe (602588),"John Conroy (603685) (Started Mar 30, 2016)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,6/19/02,Operating,2184
MA,"ANP Bellingham Energy Company, LLC",55211,2,,2016,"ARP, RGGI, SIPNOX",1,,Norfolk County,MA021,21,Electric Utility,42.1113,-71.4529,"ANP Bellingham Energy Company, LLC","IPA Operations, Inc.",Michael L Volpe (602588),"John Conroy (603685) (Started Mar 30, 2016)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,8/24/02,Operating,2184
MA,"ANP Blackstone Energy Company, LLC",55212,1,,2016,"ARP, RGGI, SIPNOX",1,,Worcester County,MA027,27,Electric Utility,42.0575,-71.5172,"ANP Blackstone Energy Company, LLC","IPA Operations, Inc.",Jeffrey R Stewart (2228),Joseph Carmody (606388),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,4/25/01,Operating,2184
MA,"ANP Blackstone Energy Company, LLC",55212,2,,2016,"ARP, RGGI, SIPNOX",1,,Worcester County,MA027,27,Electric Utility,42.0575,-71.5172,"ANP Blackstone Energy Company, LLC","IPA Operations, Inc.",Jeffrey R Stewart (2228),Joseph Carmody (606388),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,5/28/01,Operating,2184
MA,Bellingham,10307,1,"CP1, CS1",2016,"ARP, RGGI, SIPNOX",1,,Norfolk County,MA021,21,Electric Utility,42.0925,-71.4833,"Northeast Energy Associates, LP","Northeast Energy Associates, LP","Kirk Toth (607421) (Ended Jan 08, 2016)<br>Eric Lucier (603589) (Started Jan 08, 2016)","Paul Aronian (603265) (Ended Jan 06, 2016)<br>Eric Lucier (603589) (Started Jan 06, 2016) (Ended Jan 08, 2016)<br>Paul Aronian (603265) (Started Jan 19, 2016)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Steam Injection,,,9/15/91,Operating,1433
MA,Bellingham,10307,2,"CP1, CS1",2016,"ARP, RGGI, SIPNOX",1,,Norfolk County,MA021,21,Electric Utility,42.0925,-71.4833,"Northeast Energy Associates, LP","Northeast Energy Associates, LP","Kirk Toth (607421) (Ended Jan 08, 2016)<br>Eric Lucier (603589) (Started Jan 08, 2016)","Paul Aronian (603265) (Ended Jan 06, 2016)<br>Eric Lucier (603589) (Started Jan 06, 2016) (Ended Jan 08, 2016)<br>Paul Aronian (603265) (Started Jan 19, 2016)",Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Steam Injection,,,9/15/91,Operating,1433
MA,Berkshire Power,55041,1,,2016,"ARP, RGGI, SIPNOX",1,NPCC,Hampden County,MA013,13,Electric Utility,42.0476,-72.6478,"Berkshire Power, LLC","ABB Energy Ventures, Inc.",William J Freddo (607026),Joseph Ruggiero (602199),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,9/28/99,Operating,2112
MA,Brayton Point,1619,1,,2016,"ARP, RGGI, MATS, SIPNOX",1,NPCC,Bristol County,MA005,5,Electric Utility,41.7125,-71.1914,"Brayton Point Energy, LLC","Brayton Point Energy, LLC","Peter M Balkus (606292) (Ended Mar 09, 2016)<br>Meredith M Simas (607214) (Started Mar 09, 2016) (Ended Mar 09, 2016)<br>Wesley Bushika (607950) (Started Mar 09, 2016) (Ended Oct 27, 2016)<br>Meredith M Simas (607214) (Started Oct 27, 2016) (Ended Nov 04, 2016)<br>Robert J Vasconcelos (608541) (Started Nov 04, 2016)","Meredith M Simas (607214) (Ended Mar 09, 2016)<br>Wesley Bushika (607950) (Started Mar 09, 2016) (Ended Mar 09, 2016)<br>Meredith M Simas (607214) (Started Mar 09, 2016) (Ended Oct 27, 2016)<br>Robert J Vasconcelos (608541) (Started Nov 02, 2016) (Ended Nov 04, 2016)<br>Meredith M Simas (607214) (Started Nov 04, 2016)",Phase 2,Phase 2 Group 1,Tangentially-fired,Coal,"Residual Oil, Pipeline Natural Gas",Dry Lime FGD,Low NOx Burner Technology w/ Closed-coupled/Separated OFA<br>Selective Catalytic Reduction,Baghouse<br>Electrostatic Precipitator,,4/25/63,Operating,2600
MA,Brayton Point,1619,2,,2016,"ARP, RGGI, MATS, SIPNOX",1,NPCC,Bristol County,MA005,5,Electric Utility,41.7125,-71.1914,"Brayton Point Energy, LLC","Brayton Point Energy, LLC","Peter M Balkus (606292) (Ended Mar 09, 2016)<br>Meredith M Simas (607214) (Started Mar 09, 2016) (Ended Mar 09, 2016)<br>Wesley Bushika (607950) (Started Mar 09, 2016) (Ended Oct 27, 2016)<br>Meredith M Simas (607214) (Started Oct 27, 2016) (Ended Nov 04, 2016)<br>Robert J Vasconcelos (608541) (Started Nov 04, 2016)","Meredith M Simas (607214) (Ended Mar 09, 2016)<br>Wesley Bushika (607950) (Started Mar 09, 2016) (Ended Mar 09, 2016)<br>Meredith M Simas (607214) (Started Mar 09, 2016) (Ended Oct 27, 2016)<br>Robert J Vasconcelos (608541) (Started Nov 02, 2016) (Ended Nov 04, 2016)<br>Meredith M Simas (607214) (Started Nov 04, 2016)",Phase 2,Phase 2 Group 1,Tangentially-fired,Coal,"Residual Oil, Pipeline Natural Gas",Dry Lime FGD,Low NOx Burner Technology w/ Closed-coupled/Separated OFA,Baghouse<br>Electrostatic Precipitator,,5/27/64,Operating,2450
MA,Brayton Point,1619,3,,2016,"ARP, RGGI, MATS, SIPNOX",1,NPCC,Bristol County,MA005,5,Electric Utility,41.7125,-71.1914,"Brayton Point Energy, LLC","Brayton Point Energy, LLC","Peter M Balkus (606292) (Ended Mar 09, 2016)<br>Meredith M Simas (607214) (Started Mar 09, 2016) (Ended Mar 09, 2016)<br>Wesley Bushika (607950) (Started Mar 09, 2016) (Ended Oct 27, 2016)<br>Meredith M Simas (607214) (Started Oct 27, 2016) (Ended Nov 04, 2016)<br>Robert J Vasconcelos (608541) (Started Nov 04, 2016)","Meredith M Simas (607214) (Ended Mar 09, 2016)<br>Wesley Bushika (607950) (Started Mar 09, 2016) (Ended Mar 09, 2016)<br>Meredith M Simas (607214) (Started Mar 09, 2016) (Ended Oct 27, 2016)<br>Robert J Vasconcelos (608541) (Started Nov 02, 2016) (Ended Nov 04, 2016)<br>Meredith M Simas (607214) (Started Nov 04, 2016)",Phase 2,Phase 2 Group 1,Dry bottom wall-fired boiler,Coal,"Residual Oil, Pipeline Natural Gas",Dry Lime FGD,Low NOx Burner Technology w/ Overfire Air<br>Selective Catalytic Reduction,Electrostatic Precipitator,,12/31/69,Operating,5800
MA,Brayton Point,1619,4,,2016,"ARP, RGGI, MATS, SIPNOX",1,NPCC,Bristol County,MA005,5,Electric Utility,41.7125,-71.1914,"Brayton Point Energy, LLC","Brayton Point Energy, LLC","Peter M Balkus (606292) (Ended Mar 09, 2016)<br>Meredith M Simas (607214) (Started Mar 09, 2016) (Ended Mar 09, 2016)<br>Wesley Bushika (607950) (Started Mar 09, 2016) (Ended Oct 27, 2016)<br>Meredith M Simas (607214) (Started Oct 27, 2016) (Ended Nov 04, 2016)<br>Robert J Vasconcelos (608541) (Started Nov 04, 2016)","Meredith M Simas (607214) (Ended Mar 09, 2016)<br>Wesley Bushika (607950) (Started Mar 09, 2016) (Ended Mar 09, 2016)<br>Meredith M Simas (607214) (Started Mar 09, 2016) (Ended Oct 27, 2016)<br>Robert J Vasconcelos (608541) (Started Nov 02, 2016) (Ended Nov 04, 2016)<br>Meredith M Simas (607214) (Started Nov 04, 2016)",Phase 2,,Dry bottom wall-fired boiler,Residual Oil,Pipeline Natural Gas,,Low NOx Burner Technology (Dry Bottom only),Electrostatic Precipitator,,12/19/74,Operating,4800
MA,Canal Station,1599,1,,2016,"ARP, RGGI, MATS, SIPNOX",1,NPCC,Barnstable County,MA001,1,Electric Utility,41.7694,-70.5097,NRG Canal LLC,NRG Canal LLC,Jeff Araujo (605836),Mark A Gouveia (1427),Phase 2,,Dry bottom wall-fired boiler,Residual Oil,,,Low NOx Burner Technology w/ Overfire Air<br>Other,Electrostatic Precipitator,,7/1/68,Operating,5450
MA,Canal Station,1599,2,,2016,"ARP, RGGI, MATS, SIPNOX",1,NPCC,Barnstable County,MA001,1,Electric Utility,41.7694,-70.5097,NRG Canal LLC,NRG Canal LLC,Jeff Araujo (605836),Mark A Gouveia (1427),Phase 2,,Dry bottom wall-fired boiler,Residual Oil,Pipeline Natural Gas,,Low NOx Burner Technology w/ Overfire Air<br>Overfire Air,Electrostatic Precipitator,,2/1/76,Operating,5973
MA,Cleary Flood,1682,8,,2016,"ARP, RGGI, MATS, SIPNOX",1,NPCC,Bristol County,MA005,5,Electric Utility,41.8653,-71.1061,Taunton Municipal Lighting Plant,Taunton Municipal Lighting Plant,Kenneth Goulart (607712),,Phase 2,,Dry bottom wall-fired boiler,Residual Oil,Diesel Oil,,Low NOx Burner Technology (Dry Bottom only),,,6/1/66,Operating,422
MA,Cleary Flood,1682,9,,2016,"ARP, RGGI, SIPNOX",1,NPCC,Bristol County,MA005,5,Electric Utility,41.8653,-71.1061,"Hudson Light and Power Department, North Attleborough Electric Dept., Taunton Municipal Lighting Plant",Taunton Municipal Lighting Plant,Kenneth Goulart (607712),,Phase 2,,Other boiler,Pipeline Natural Gas,Diesel Oil,,Low NOx Burner Technology w/ Overfire Air,,,7/1/75,Operating,1334
MA,Dartmouth Power,52026,1,,2016,"ARP, RGGI, SIPNOX",1,,Bristol County,MA005,5,Electric Utility,41.6728,-70.9989,"Dartmouth Power Associates, LP",MEG OP Co (Morris Energy Group Operating Company),Dale Lebsack (601710),Mark K Driscoll (1231),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Water Injection<br>Selective Catalytic Reduction,,,5/5/92,Operating,656
MA,Dighton,55026,1,,2016,"ARP, RGGI, SIPNOX",1,,Bristol County,MA005,5,Electric Utility,41.8312,-71.1239,EquiPower Resources Corp,EquiPower Resources Corp,Michael Joyce (2035),Cynthia Vodopivec (603383),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,5/3/99,Operating,1423
MA,Fore River Energy Center,55317,11,,2016,"ARP, RGGI, SIPNOX",1,,Norfolk County,MA021,21,Electric Utility,42.2417,-70.9653,"Calpine Fore River Energy Center LLC, Fore River Energy Center, LLC","Calpine Operating Services Company, Inc.","Rodd Ligols (606960) (Ended Aug 29, 2016)<br>Charles Parnell (608473) (Started Aug 29, 2016)",Heidi M Whidden (602204),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Water Injection<br>Selective Catalytic Reduction,,,3/23/03,Operating,3001
MA,Fore River Energy Center,55317,12,,2016,"ARP, RGGI, SIPNOX",1,,Norfolk County,MA021,21,Electric Utility,42.2417,-70.9653,"Calpine Fore River Energy Center LLC, Fore River Energy Center, LLC","Calpine Operating Services Company, Inc.","Rodd Ligols (606960) (Ended Aug 29, 2016)<br>Charles Parnell (608473) (Started Aug 29, 2016)",Heidi M Whidden (602204),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Water Injection<br>Selective Catalytic Reduction,,,4/20/03,Operating,3001
MA,Kendall Green Energy LLC,1595,2,,2016,"ARP, RGGI, SIPNOX",1,,Middlesex County,MA017,17,Electric Utility,42.3633,-71.0792,Kendall Green Energy LLC,Kendall Green Energy LLC,Richard S McBurney (607058),,Phase 2,,Dry bottom wall-fired boiler,Pipeline Natural Gas,Residual Oil,,,,,6/1/49,Operating,273
MA,Kendall Green Energy LLC,1595,3,,2016,"ARP, RGGI, SIPNOX",1,,Middlesex County,MA017,17,Electric Utility,42.3633,-71.0792,Kendall Green Energy LLC,Kendall Green Energy LLC,Richard S McBurney (607058),,Phase 2,,Dry bottom wall-fired boiler,Pipeline Natural Gas,Residual Oil,,Low NOx Burner Technology (Dry Bottom only),,,11/1/54,Operating,409
MA,Kendall Green Energy LLC,1595,4,,2016,"ARP, RGGI, SIPNOX",1,,Middlesex County,MA017,17,Electric Utility,42.3633,-71.0792,Kendall Green Energy LLC,Kendall Green Energy LLC,Richard S McBurney (607058),,Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,8/8/02,Operating,2450
MA,MASSPOWER,10726,1,,2016,"ARP, RGGI, SIPNOX",1,NPCC,Hampden County,MA013,13,Cogeneration,42.156,-72.5292,MASSPOWER,MASSPOWER,Christopher Bourque (607242),Cynthia Vodopivec (603383),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Selective Catalytic Reduction<br>Steam Injection,,,7/31/93,Operating,1250
MA,MASSPOWER,10726,2,,2016,"ARP, RGGI, SIPNOX",1,NPCC,Hampden County,MA013,13,Cogeneration,42.156,-72.5292,MASSPOWER,MASSPOWER,Christopher Bourque (607242),Cynthia Vodopivec (603383),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Selective Catalytic Reduction<br>Steam Injection,,,7/31/93,Operating,1250
MA,"Milford Power, LLC",54805,1,,2016,"ARP, RGGI, SIPNOX",1,,Worcester County,MA027,27,Electric Utility,42.1292,-71.5122,"Milford Power, LLC","Milford Power, LLC",Charles E Hill (604078),"Peter Frey (2540) (Ended Jul 19, 2016)<br>Robert K Maggiani (2226) (Started Jul 19, 2016)",Phase 2,,Combined cycle,Pipeline Natural Gas,,,Selective Catalytic Reduction<br>Steam Injection,,,5/1/93,Operating,1401
MA,Millennium Power Partners,55079,1,,2016,"ARP, RGGI, SIPNOX",1,NPCC,Worcester County,MA027,27,Electric Utility,42.1127,-72.0152,"MACHGen, LLC, Millennium Power Partners, LP","Millennium Power Partners, LP","Bradley Piatt (607960) (Ended Nov 16, 2016)<br>Dale Lebsack (601710) (Started Nov 16, 2016)",Mark D Winne (1067),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Water Injection<br>Selective Catalytic Reduction,,,7/17/00,Operating,2842
MA,Mystic,1588,7,,2016,"ARP, RGGI, SIPNOX, MATS",1,NPCC,Middlesex County,MA017,17,Electric Utility,42.3917,-71.0667,"Constellation Mystic Power LLC, Exelon Generation Company LLC","Constellation Mystic Power LLC, Exelon Generation Company LLC","Archie Gleason (606408) (Ended Jan 05, 2016)<br>James Kelly (607440) (Started Jan 05, 2016)",Gary Basilesco (1914),Phase 2,,Tangentially-fired,Pipeline Natural Gas,Residual Oil,,,Electrostatic Precipitator,,6/1/75,Operating,6377
MA,Mystic,1588,81,,2016,"ARP, RGGI, SIPNOX",1,NPCC,Middlesex County,MA017,17,Electric Utility,42.3917,-71.0667,"Constellation Mystic Power LLC, Exelon Generation Company LLC","Constellation Mystic Power LLC, Exelon Generation Company LLC","Archie Gleason (606408) (Ended Jan 05, 2016)<br>James Kelly (607440) (Started Jan 05, 2016)",Gary Basilesco (1914),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,9/11/02,Operating,2994.8
MA,Mystic,1588,82,,2016,"ARP, RGGI, SIPNOX",1,NPCC,Middlesex County,MA017,17,Electric Utility,42.3917,-71.0667,"Constellation Mystic Power LLC, Exelon Generation Company LLC","Constellation Mystic Power LLC, Exelon Generation Company LLC","Archie Gleason (606408) (Ended Jan 05, 2016)<br>James Kelly (607440) (Started Jan 05, 2016)",Gary Basilesco (1914),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,12/12/02,Operating,3005.1
MA,Mystic,1588,93,,2016,"ARP, RGGI, SIPNOX",1,NPCC,Middlesex County,MA017,17,Electric Utility,42.3917,-71.0667,"Constellation Mystic Power LLC, Exelon Generation Company LLC","Constellation Mystic Power LLC, Exelon Generation Company LLC","Archie Gleason (606408) (Ended Jan 05, 2016)<br>James Kelly (607440) (Started Jan 05, 2016)",Gary Basilesco (1914),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,3/23/03,Operating,2982
MA,Mystic,1588,94,,2016,"ARP, RGGI, SIPNOX",1,NPCC,Middlesex County,MA017,17,Electric Utility,42.3917,-71.0667,"Constellation Mystic Power LLC, Exelon Generation Company LLC","Constellation Mystic Power LLC, Exelon Generation Company LLC","Archie Gleason (606408) (Ended Jan 05, 2016)<br>James Kelly (607440) (Started Jan 05, 2016)",Gary Basilesco (1914),Phase 2,,Combined cycle,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,4/21/03,Operating,2982
MA,Potter,1660,4,,2016,"ARP, RGGI, SIPNOX",1,NPCC,Norfolk County,MA021,21,Electric Utility,42.235,-70.9672,Braintree Electric Light Department,Braintree Electric Light Department,Charles Coyne (603702),John-Erik Nelson (603703),Phase 2,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection<br>Ammonia Injection<br>Selective Catalytic Reduction,,,4/28/09,Operating,565
MA,Potter,1660,5,,2016,"ARP, RGGI, SIPNOX",1,NPCC,Norfolk County,MA021,21,Electric Utility,42.235,-70.9672,Braintree Electric Light Department,Braintree Electric Light Department,Charles Coyne (603702),John-Erik Nelson (603703),Phase 2,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection<br>Ammonia Injection<br>Selective Catalytic Reduction,,,4/21/09,Operating,565
MA,"Tanner Street Generation, LLC",54586,2,,2016,"ARP, RGGI, SIPNOX",1,NPCC,Middlesex County,MA017,17,Cogeneration,42.6308,-71.3133,Tanner Street Generation LLC,Tanner Street Generation LLC,Sean P Coughlin (603585),Les Rawson (607088),Phase 2,,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Water Injection<br>Selective Catalytic Reduction,,,10/29/08,Operating,705
MA,West Springfield,1642,3,,2016,"ARP, RGGI, MATS, SIPNOX",1,NPCC,Hampden County,MA013,13,Electric Utility,42.0956,-72.5958,"Essential Power Massachusetts, LLC","Essential Power Massachusetts, LLC",Alan J Douglass (2241),,Phase 2,,Tangentially-fired,Residual Oil,Pipeline Natural Gas,,,,,9/1/57,Operating,1300
MA,West Springfield,1642,CTG1,,2016,"ARP, RGGI, SIPNOX",1,NPCC,Hampden County,MA013,13,Electric Utility,42.0956,-72.5958,"Essential Power Massachusetts, LLC","Essential Power Massachusetts, LLC",Alan J Douglass (2241),,Phase 2,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection<br>Selective Catalytic Reduction,,,4/22/02,Operating,515
MA,West Springfield,1642,CTG2,,2016,"ARP, RGGI, SIPNOX",1,NPCC,Hampden County,MA013,13,Electric Utility,42.0956,-72.5958,"Essential Power Massachusetts, LLC","Essential Power Massachusetts, LLC",Alan J Douglass (2241),,Phase 2,,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Water Injection<br>Selective Catalytic Reduction,,,4/22/02,Operating,515
MD,Brandon Shores,602,1,,2016,"CSNOX, CSNOXOS, CSSO2G1, ARP, RGGI, MATS",3,MAAC,Anne Arundel County,MD003,3,Electric Utility,39.1792,-76.5383,Raven Power Fort Smallwood LLC,Raven Power Fort Smallwood LLC,John J Strauch Jr (607962),Thomas Weissinger (606943),Phase 2,Phase 2 Group 1,Dry bottom wall-fired boiler,Coal,,Wet Lime FGD,Low NOx Burner Technology w/ Overfire Air<br>Selective Catalytic Reduction,Cyclone<br>Baghouse,,5/15/84,Operating,8000
MD,Brandon Shores,602,2,,2016,"CSNOX, CSNOXOS, CSSO2G1, ARP, RGGI, MATS",3,MAAC,Anne Arundel County,MD003,3,Electric Utility,39.1792,-76.5383,Raven Power Fort Smallwood LLC,Raven Power Fort Smallwood LLC,John J Strauch Jr (607962),Thomas Weissinger (606943),Phase 2,Phase 2 Group 1,Dry bottom wall-fired boiler,Coal,,Wet Limestone,Low NOx Burner Technology w/ Overfire Air<br>Selective Catalytic Reduction,Cyclone<br>Baghouse,,5/28/91,Operating,8000
MD,Brandywine Power Facility,54832,1,,2016,"ARP, RGGI, CSNOX, CSNOXOS, CSSO2G1",3,MAAC,Prince George's County,MD033,33,Cogeneration,38.6681,-76.8678,"KMC Thermo, LLC","KMC Thermo, LLC",Michael Fulcher (602193),Mark T Briggs (601058),Phase 2,,Combined cycle,Pipeline Natural Gas,"Diesel Oil, Liquified Petroleum Gas",,Water Injection<br>Other,,,10/31/96,Operating,1125
MD,Brandywine Power Facility,54832,2,,2016,"ARP, RGGI, CSNOX, CSNOXOS, CSSO2G1",3,MAAC,Prince George's County,MD033,33,Cogeneration,38.6681,-76.8678,"KMC Thermo, LLC","KMC Thermo, LLC",Michael Fulcher (602193),Mark T Briggs (601058),Phase 2,,Combined cycle,Pipeline Natural Gas,"Diesel Oil, Liquified Petroleum Gas",,Water Injection<br>Other,,,10/31/96,Operating,1125
MD,C P Crane,1552,1,,2016,"CSNOX, CSNOXOS, CSSO2G1, ARP, RGGI, MATS",3,MAAC,Baltimore County,MD005,5,Electric Utility,39.3269,-76.365,C.P. Crane LLC,C.P. Crane LLC,"John J Strauch Jr (607962) (Ended Apr 21, 2016)<br>John F Forbes (608350) (Started Apr 21, 2016)","Thomas Weissinger (606943) (Ended Apr 21, 2016)",Table 1,Phase 2 Group 2,Cyclone boiler,Coal,,,Overfire Air<br>Combustion Modification/Fuel Reburning<br>Selective Non-catalytic Reduction,Baghouse,"Halogenated PAC Sorbent Injection (Began Jan 15, 2016)",7/18/61,Operating,2500
