State, Facility Name, Facility ID (ORISPL), Unit ID, Associated Stacks, Year, Program(s), Operating Time, # of Months Reported, Gross Load (MW-h), Steam Load (1000lb), SO2 (tons), Avg. NOx Rate (lb/MMBtu), NOx (tons), CO2 (short tons), Heat Input (MMBtu), EPA Region, NERC Region, County, Source Category, Owner, Operator, Representative (Primary), Representative (Secondary), SO2 Phase, NOx Phase, Operating Status, Unit Type, Fuel Type (Primary), Fuel Type (Secondary), SO2 Control(s), NOx Control(s), PM Control(s), Hg Control(s), Facility Latitude, Facility Longitude
PA,Shawville,3131,4,CS1,2016,ARP,453.38,12,35603.65,,1.162,0.0629,14.194,22123.586,373207.928,3,MAAC,Clearfield County,Electric Utility,NRG REMA LLC,NRG REMA LLC,"CSNOXOS : Mark A Gouveia (1427),CAIROS : Mark A Gouveia (1427) (Ended Aug 11, 2016),CAIRNOX : Mark A Gouveia (1427) (Ended Aug 11, 2016),CSSO2G1 : Mark A Gouveia (1427),ARP : Mark A Gouveia (1427),CSNOX : Mark A Gouveia (1427),MATS : Mark A Gouveia (1427) (Ended Dec 21, 2016),CSOSG2 : Mark A Gouveia (1427) (Started Dec 14, 2016)","CSNOXOS : Murray W Kohan (606937) (Ended Aug 22, 2016)<br>Ian Cuthbertson (2852) (Started Aug 22, 2016),CAIROS : Murray W Kohan (606937) (Ended Aug 11, 2016),CAIRNOX : Murray W Kohan (606937) (Ended Aug 11, 2016),CSSO2G1 : Murray W Kohan (606937) (Ended Aug 22, 2016)<br>Ian Cuthbertson (2852) (Started Aug 22, 2016),ARP : Murray W Kohan (606937) (Ended Aug 22, 2016)<br>Ian Cuthbertson (2852) (Started Aug 22, 2016),CSNOX : Murray W Kohan (606937) (Ended Aug 22, 2016)<br>Ian Cuthbertson (2852) (Started Aug 22, 2016),MATS : Murray W Kohan (606937) (Ended Aug 22, 2016)<br>Ian Cuthbertson (2852) (Started Aug 22, 2016) (Ended Dec 21, 2016),CSOSG2 : Ian Cuthbertson (2852) (Started Dec 14, 2016)",Table 1,Phase 1 Group 1,Operating,Tangentially-fired,"Coal, Pipeline Natural Gas",Pipeline Natural Gas,,Low NOx Burner Technology w/ Closed-coupled/Separated OFA<br>Selective Non-catalytic Reduction,Electrostatic Precipitator,,41.067,-78.3656
PA,St. Nicholas Cogeneration Project,54634,1,,2016,ARP,8253.55,12,,5954436.83,1230.092,0.0426,212.711,1277540.311,1.05E+07,3,,Schuylkill County,Small Power Producer,"Schuylkill Energy Resources, Inc.","Schuylkill Energy Resources, Inc.","ARP : Robert Hoppe (605625),CSNOX : Robert Hoppe (605625),CSSO2G1 : Robert Hoppe (605625),CAIRNOX : Robert Hoppe (605625) (Ended Aug 11, 2016),CSNOXOS : Robert Hoppe (605625),CSOSG2 : Robert Hoppe (605625) (Started Dec 14, 2016),CAIROS : Robert Hoppe (605625) (Ended Aug 11, 2016),MATS : Robert Hoppe (605625)","ARP : ,CSNOX : ,CSSO2G1 : ,CAIRNOX : ,CSNOXOS : ,CSOSG2 : ,CAIROS : ,MATS : ",Phase 2,,Operating,Circulating fluidized bed boiler,Coal Refuse,Residual Oil,Fluidized Bed Limestone Injection,,Baghouse,,40.8222,-76.1736
PA,"WPS Westwood Generation, LLC",50611,31,,2016,ARP,2251.14,12,61364.34,,87.957,0.1097,54.098,110638.891,942033.584,3,,Schuylkill County,Electric Utility,"Liberty Bell Funding LLC, Olympus Power Funding LLC, Olympus Power, LLC","Olympus Power Funding LLC, Olympus Power, LLC","CAIROS : John L Oelbracht (606911) (Ended Apr 18, 2016)<br>Matthew J Cochran (606793) (Started Apr 18, 2016) (Ended Aug 11, 2016),CSNOX : John L Oelbracht (606911) (Ended Apr 18, 2016)<br>Matthew J Cochran (606793) (Started Apr 18, 2016),CSNOXOS : John L Oelbracht (606911) (Ended Apr 18, 2016)<br>Matthew J Cochran (606793) (Started Apr 18, 2016),CAIRNOX : John L Oelbracht (606911) (Ended Apr 18, 2016)<br>Matthew J Cochran (606793) (Started Apr 18, 2016) (Ended Aug 11, 2016),ARP : John L Oelbracht (606911) (Ended Apr 18, 2016)<br>Matthew J Cochran (606793) (Started Apr 18, 2016),CSOSG2 : Matthew J Cochran (606793) (Started Dec 14, 2016),CSSO2G1 : John L Oelbracht (606911) (Ended Apr 18, 2016)<br>Matthew J Cochran (606793) (Started Apr 18, 2016),MATS : John L Oelbracht (606911) (Ended Apr 18, 2016)<br>Matthew J Cochran (606793) (Started Apr 18, 2016)","CAIROS : Anne M Larson (606924) (Started Feb 09, 2016) (Ended Apr 18, 2016),CSNOX : Anne M Larson (606924) (Started Feb 09, 2016) (Ended Apr 18, 2016),CSNOXOS : Anne M Larson (606924) (Started Feb 09, 2016) (Ended Apr 18, 2016),CAIRNOX : Anne M Larson (606924) (Started Feb 09, 2016) (Ended Apr 18, 2016),ARP : Anne M Larson (606924) (Started Feb 09, 2016) (Ended Apr 18, 2016),CSOSG2 : ,CSSO2G1 : Anne M Larson (606924) (Started Feb 09, 2016) (Ended Apr 18, 2016),MATS : Anne M Larson (606924) (Started Feb 09, 2016) (Ended Apr 18, 2016)",Phase 2,,Operating,Circulating fluidized bed boiler,Coal,Diesel Oil,Fluidized Bed Limestone Injection,,Baghouse,,40.6191,-76.45
PA,Wheelabrator - Frackville,50879,GEN1,,2016,ARP,8311.44,12,,3042424.23,448.851,0.126,299.267,545002.329,4853372.464,3,,Schuylkill County,Cogeneration,"Wheelabrator Frackville Energy Company, Inc.","Wheelabrator Frackville Energy Company, Inc.","CSNOX : Timothy Porczynski (602583),CSOSG2 : Timothy Porczynski (602583) (Started Dec 14, 2016),MATS : Timothy Porczynski (602583),CSSO2G1 : Timothy Porczynski (602583),CAIRNOX : Timothy Porczynski (602583) (Ended Aug 11, 2016),CSNOXOS : Timothy Porczynski (602583),ARP : Timothy Porczynski (602583),CAIROS : Timothy Porczynski (602583) (Ended Aug 11, 2016)","CSNOX : ,CSOSG2 : ,MATS : ,CSSO2G1 : ,CAIRNOX : ,CSNOXOS : ,ARP : ,CAIROS : ",Phase 2,,Operating,Circulating fluidized bed boiler,Coal,Diesel Oil,Fluidized Bed Limestone Injection,Other,Baghouse<br>Cyclone,,40.7817,-76.1781
PA,York Energy Center,55524,1,,2016,ARP,3497.37,12,346640.35,,2.441,0.009,15.137,248827.936,4182681.275,3,,York County,Electric Utility,"Calpine Mid Merit, LLC","Calpine Operating Services Company, Inc.","CSNOX : John Trainor (607097),CAIRNOX : John Trainor (607097) (Ended Aug 11, 2016),CAIROS : John Trainor (607097) (Ended Aug 11, 2016),CSOSG2 : John Trainor (607097) (Started Dec 14, 2016),CSSO2G1 : John Trainor (607097),ARP : John Trainor (607097),CSNOXOS : John Trainor (607097)","CSNOX : James W Klickovich (602329),CAIRNOX : James W Klickovich (602329) (Ended Aug 11, 2016),CAIROS : James W Klickovich (602329) (Ended Aug 11, 2016),CSOSG2 : James W Klickovich (602329) (Started Dec 14, 2016),CSSO2G1 : James W Klickovich (602329),ARP : James W Klickovich (602329),CSNOXOS : James W Klickovich (602329)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Selective Catalytic Reduction,,,39.738,-76.3072
PA,York Energy Center,55524,2,,2016,ARP,3469.63,12,346007.52,,1.698,0.0084,13.426,248144.633,4171539.515,3,,York County,Electric Utility,"Calpine Mid Merit, LLC","Calpine Operating Services Company, Inc.","CAIRNOX : John Trainor (607097) (Ended Aug 11, 2016),CAIROS : John Trainor (607097) (Ended Aug 11, 2016),CSNOX : John Trainor (607097),CSNOXOS : John Trainor (607097),ARP : John Trainor (607097),CSOSG2 : John Trainor (607097) (Started Dec 14, 2016),CSSO2G1 : John Trainor (607097)","CAIRNOX : James W Klickovich (602329) (Ended Aug 11, 2016),CAIROS : James W Klickovich (602329) (Ended Aug 11, 2016),CSNOX : James W Klickovich (602329),CSNOXOS : James W Klickovich (602329),ARP : James W Klickovich (602329),CSOSG2 : James W Klickovich (602329) (Started Dec 14, 2016),CSSO2G1 : James W Klickovich (602329)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Selective Catalytic Reduction,,,39.738,-76.3072
PA,York Energy Center,55524,3,,2016,ARP,3448.99,12,340738.47,,2.394,0.0076,12.37,246912.343,4150133.492,3,,York County,Electric Utility,"Calpine Mid Merit, LLC","Calpine Operating Services Company, Inc.","CSSO2G1 : John Trainor (607097),CSNOX : John Trainor (607097),ARP : John Trainor (607097),CAIROS : John Trainor (607097) (Ended Aug 11, 2016),CAIRNOX : John Trainor (607097) (Ended Aug 11, 2016),CSNOXOS : John Trainor (607097),CSOSG2 : John Trainor (607097) (Started Dec 14, 2016)","CSSO2G1 : James W Klickovich (602329),CSNOX : James W Klickovich (602329),ARP : James W Klickovich (602329),CAIROS : James W Klickovich (602329) (Ended Aug 11, 2016),CAIRNOX : James W Klickovich (602329) (Ended Aug 11, 2016),CSNOXOS : James W Klickovich (602329),CSOSG2 : James W Klickovich (602329) (Started Dec 14, 2016)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Selective Catalytic Reduction,,,39.738,-76.3072
RI,Manchester Street,3236,10,,2016,ARP,5468,12,513812.75,,1.795,0.0389,81.658,348508,5877405.725,1,NPCC,Providence County,Electric Utility,"Dominion Energy Manchester Street, Inc.","Dominion Energy Manchester Street, Inc.","ARP : John D Smatlak (607138) (Ended Apr 05, 2016)<br>Jim E Eck (608311) (Started Apr 05, 2016),SIPNOX : John D Smatlak (607138) (Ended Apr 05, 2016)<br>Jim E Eck (608311) (Started Apr 05, 2016),RGGI : John D Smatlak (607138) (Ended Apr 05, 2016)<br>Jim E Eck (608311) (Started Apr 05, 2016)","ARP : Robert W Sauer (1525),SIPNOX : Robert W Sauer (1525),RGGI : Robert W Sauer (1525)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Selective Catalytic Reduction<br>Steam Injection,,,41.8167,-71.4042
RI,Manchester Street,3236,11,,2016,ARP,5188.75,12,485772.25,,1.665,0.0468,89.193,314273.875,5296467.7,1,NPCC,Providence County,Electric Utility,"Dominion Energy Manchester Street, Inc.","Dominion Energy Manchester Street, Inc.","ARP : John D Smatlak (607138) (Ended Apr 05, 2016)<br>Jim E Eck (608311) (Started Apr 05, 2016),SIPNOX : John D Smatlak (607138) (Ended Apr 05, 2016)<br>Jim E Eck (608311) (Started Apr 05, 2016),RGGI : John D Smatlak (607138) (Ended Apr 05, 2016)<br>Jim E Eck (608311) (Started Apr 05, 2016)","ARP : Robert W Sauer (1525),SIPNOX : Robert W Sauer (1525),RGGI : Robert W Sauer (1525)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Selective Catalytic Reduction<br>Steam Injection,,,41.8167,-71.4042
RI,Manchester Street,3236,9,,2016,ARP,4666.5,12,418246.25,,1.537,0.0517,84.562,295937.2,4990209,1,NPCC,Providence County,Electric Utility,"Dominion Energy Manchester Street, Inc.","Dominion Energy Manchester Street, Inc.","RGGI : John D Smatlak (607138) (Ended Apr 05, 2016)<br>Jim E Eck (608311) (Started Apr 05, 2016),ARP : John D Smatlak (607138) (Ended Apr 05, 2016)<br>Jim E Eck (608311) (Started Apr 05, 2016),SIPNOX : John D Smatlak (607138) (Ended Apr 05, 2016)<br>Jim E Eck (608311) (Started Apr 05, 2016)","RGGI : Robert W Sauer (1525),ARP : Robert W Sauer (1525),SIPNOX : Robert W Sauer (1525)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners<br>Selective Catalytic Reduction<br>Steam Injection,,,41.8167,-71.4042
RI,Ocean State Power,51030,1,,2016,ARP,2089.81,12,168782.76,,0.609,0.0252,22.911,120620.069,2028183.133,1,,Providence County,Electric Utility,TransCanada Power,"Ocean State Power, TransCanada Power","RGGI : Richard P Schuler (604462),SIPNOX : Richard P Schuler (604462),ARP : Richard P Schuler (604462)","RGGI : Jill Parrett (607036),SIPNOX : Jill Parrett (607036),ARP : Jill Parrett (607036)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Water Injection<br>Selective Catalytic Reduction,,,42.0099,-71.6701
RI,Ocean State Power,51030,2,,2016,ARP,2087.41,12,159607.21,,0.628,0.0252,24.425,124383.654,2091095.567,1,,Providence County,Electric Utility,TransCanada Power,"Ocean State Power, TransCanada Power","SIPNOX : Richard P Schuler (604462),ARP : Richard P Schuler (604462),RGGI : Richard P Schuler (604462)","SIPNOX : Jill Parrett (607036),ARP : Jill Parrett (607036),RGGI : Jill Parrett (607036)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Water Injection<br>Selective Catalytic Reduction,,,42.0099,-71.6701
RI,Ocean State Power II,54324,3,,2016,ARP,1340.23,12,98650.36,,0.424,0.0239,13.66,84043.564,1398461.489,1,,Providence County,Electric Utility,OSP Holdings Ltd,Ocean State Power,"ARP : Richard P Schuler (604462),RGGI : Richard P Schuler (604462),SIPNOX : Richard P Schuler (604462)","ARP : Jill Parrett (607036),RGGI : Jill Parrett (607036),SIPNOX : Jill Parrett (607036)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Water Injection<br>Selective Catalytic Reduction,,,42.0099,-71.6701
RI,Ocean State Power II,54324,4,,2016,ARP,1331.11,12,100599.34,,0.419,0.0295,16.694,82990.574,1378179.275,1,,Providence County,Electric Utility,OSP Holdings Ltd,Ocean State Power,"ARP : Richard P Schuler (604462),SIPNOX : Richard P Schuler (604462),RGGI : Richard P Schuler (604462)","ARP : Jill Parrett (607036),SIPNOX : Jill Parrett (607036),RGGI : Jill Parrett (607036)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Water Injection<br>Selective Catalytic Reduction,,,42.0099,-71.6701
RI,"Pawtucket Power Associates, LP",54056,1,,2016,ARP,379.92,12,18625.67,,0.059,0.0343,2.553,10159.507,169528.737,1,NPCC,Providence County,Electric Utility,"Pawtucket Power Associates, LP","PurEnergy Operating Services, LLC, PurEnergy, LLC","ARP : John Bobenic (603678) (Ended Jul 12, 2016)<br>Dwayne Dychkowski (608413) (Started Jul 12, 2016),RGGI : John Bobenic (603678) (Ended Jul 12, 2016)<br>Dwayne Dychkowski (608413) (Started Jul 12, 2016),SIPNOX : John Bobenic (603678) (Ended Jul 12, 2016)<br>Dwayne Dychkowski (608413) (Started Jul 12, 2016)","ARP : Wayne Akey (606303) (Ended Jul 12, 2016)<br>Todd Annarummo (608424) (Started Jul 12, 2016) (Ended Aug 10, 2016)<br>Shaun McNamara (607790) (Started Aug 10, 2016),RGGI : Wayne Akey (606303) (Ended Jul 12, 2016)<br>Todd Annarummo (608424) (Started Jul 12, 2016) (Ended Aug 10, 2016)<br>Shaun McNamara (607790) (Started Aug 10, 2016),SIPNOX : Wayne Akey (606303) (Ended Jul 12, 2016)<br>Todd Annarummo (608424) (Started Jul 12, 2016) (Ended Aug 10, 2016)<br>Shaun McNamara (607790) (Started Aug 10, 2016)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,Diesel Oil,,Water Injection<br>Selective Catalytic Reduction,,,41.861,-71.407
RI,Rhode Island State Energy Center,55107,RISEP1,,2016,ARP,5129.39,12,1249134.87,,2.528,0.0115,31.533,500673.302,8424767.175,1,,Providence County,Electric Utility,"Entergy Rhode Island State Energy, LP, Rhode Island State Energy Center, LP",Nextera Energy Operating Services Inc.,"ARP : Edward Trump (606671) (Ended Jan 21, 2016)<br>Matthew Lydon (500625) (Started Jan 21, 2016),RGGI : Edward Trump (606671) (Ended Jan 21, 2016)<br>Matthew Lydon (500625) (Started Jan 21, 2016),SIPNOX : Edward Trump (606671) (Ended Jan 21, 2016)<br>Matthew Lydon (500625) (Started Jan 21, 2016)","ARP : Matthew Lydon (500625) (Ended Jan 21, 2016)<br>Collin Franceschi (608186) (Started Jan 21, 2016) (Ended Jul 15, 2016)<br>Michael Voeller (608435) (Started Jul 15, 2016),RGGI : Matthew Lydon (500625) (Ended Jan 21, 2016)<br>Collin Franceschi (608186) (Started Jan 21, 2016) (Ended Jul 15, 2016)<br>Michael Voeller (608435) (Started Jul 15, 2016),SIPNOX : Matthew Lydon (500625) (Ended Jan 21, 2016)<br>Collin Franceschi (608186) (Started Jan 21, 2016) (Ended Jul 15, 2016)<br>Michael Voeller (608435) (Started Jul 15, 2016)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,41.8017,-71.5186
RI,Rhode Island State Energy Center,55107,RISEP2,,2016,ARP,4713.38,12,1095012.39,,2.29,0.0106,27.22,453547.563,7631774.101,1,,Providence County,Electric Utility,"Entergy Rhode Island State Energy, LP, Rhode Island State Energy Center, LP",Nextera Energy Operating Services Inc.,"SIPNOX : Edward Trump (606671) (Ended Jan 21, 2016)<br>Matthew Lydon (500625) (Started Jan 21, 2016),ARP : Edward Trump (606671) (Ended Jan 21, 2016)<br>Matthew Lydon (500625) (Started Jan 21, 2016),RGGI : Edward Trump (606671) (Ended Jan 21, 2016)<br>Matthew Lydon (500625) (Started Jan 21, 2016)","SIPNOX : Matthew Lydon (500625) (Ended Jan 21, 2016)<br>Collin Franceschi (608186) (Started Jan 21, 2016) (Ended Jul 15, 2016)<br>Michael Voeller (608435) (Started Jul 15, 2016),ARP : Matthew Lydon (500625) (Ended Jan 21, 2016)<br>Collin Franceschi (608186) (Started Jan 21, 2016) (Ended Jul 15, 2016)<br>Michael Voeller (608435) (Started Jul 15, 2016),RGGI : Matthew Lydon (500625) (Ended Jan 21, 2016)<br>Collin Franceschi (608186) (Started Jan 21, 2016) (Ended Jul 15, 2016)<br>Michael Voeller (608435) (Started Jul 15, 2016)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,,,Dry Low NOx Burners<br>Selective Catalytic Reduction,,,41.8017,-71.5186
RI,"Tiverton Power, LLC",55048,1,,2016,ARP,5397.49,12,1163525.73,,2.498,0.02,53.972,494723.749,8324708.495,1,NPCC,Newport County,Electric Utility,Tiverton Power,"Wood Group Power Operations, Inc.","RGGI : Tricia Keegan (606015),ARP : Tricia Keegan (606015),SIPNOX : Tricia Keegan (606015)","RGGI : Aaron MacIntyre (607327),ARP : Aaron MacIntyre (607327),SIPNOX : Aaron MacIntyre (607327)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,41.6417,-71.17
SC,Broad River Energy Center,55166,CT-1,,2016,ARP,1687.8,12,273815.43,,0.887,0.0403,51.666,169188.173,2846301.748,4,,Cherokee County,Electric Utility,"Broad River Energy, LLC","Calpine Operating Services Company, Inc.","CSSO2G2 : Jay Youmans (606913),CSNOXOS : Jay Youmans (606913),CAIRNOX : Jay Youmans (606913) (Ended Aug 11, 2016),CAIROS : Jay Youmans (606913) (Ended Aug 11, 2016),CSNOX : Jay Youmans (606913),ARP : Jay Youmans (606913)","CSSO2G2 : Janis Fallon (605643) (Ended Dec 08, 2016)<br>Clarence Rainey Jr. (608573) (Started Dec 08, 2016),CSNOXOS : Janis Fallon (605643) (Ended Dec 08, 2016)<br>Clarence Rainey Jr. (608573) (Started Dec 08, 2016),CAIRNOX : Janis Fallon (605643) (Ended Aug 11, 2016),CAIROS : Janis Fallon (605643) (Ended Aug 11, 2016),CSNOX : Janis Fallon (605643) (Ended Dec 08, 2016)<br>Clarence Rainey Jr. (608573) (Started Dec 08, 2016),ARP : Janis Fallon (605643) (Ended Dec 08, 2016)<br>Clarence Rainey Jr. (608573) (Started Dec 08, 2016)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners,,,35.0786,-81.575
SC,Broad River Energy Center,55166,CT-2,,2016,ARP,1629.86,12,262849.08,,0.815,0.0364,44.087,161419.411,2716133.785,4,,Cherokee County,Electric Utility,"Broad River Energy, LLC","Calpine Operating Services Company, Inc.","CAIRNOX : Jay Youmans (606913) (Ended Aug 11, 2016),CSNOX : Jay Youmans (606913),CSSO2G2 : Jay Youmans (606913),CAIROS : Jay Youmans (606913) (Ended Aug 11, 2016),ARP : Jay Youmans (606913),CSNOXOS : Jay Youmans (606913)","CAIRNOX : Janis Fallon (605643) (Ended Aug 11, 2016),CSNOX : Janis Fallon (605643) (Ended Dec 08, 2016)<br>Clarence Rainey Jr. (608573) (Started Dec 08, 2016),CSSO2G2 : Janis Fallon (605643) (Ended Dec 08, 2016)<br>Clarence Rainey Jr. (608573) (Started Dec 08, 2016),CAIROS : Janis Fallon (605643) (Ended Aug 11, 2016),ARP : Janis Fallon (605643) (Ended Dec 08, 2016)<br>Clarence Rainey Jr. (608573) (Started Dec 08, 2016),CSNOXOS : Janis Fallon (605643) (Ended Dec 08, 2016)<br>Clarence Rainey Jr. (608573) (Started Dec 08, 2016)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners,,,35.0786,-81.575
SC,Broad River Energy Center,55166,CT-3,,2016,ARP,1569.49,12,244129.17,,0.807,0.0401,44.634,153314.559,2579237.603,4,,Cherokee County,Electric Utility,"Broad River Energy, LLC","Calpine Operating Services Company, Inc.","ARP : Jay Youmans (606913),CSNOXOS : Jay Youmans (606913),CAIROS : Jay Youmans (606913) (Ended Aug 11, 2016),CSNOX : Jay Youmans (606913),CSSO2G2 : Jay Youmans (606913),CAIRNOX : Jay Youmans (606913) (Ended Aug 11, 2016)","ARP : Janis Fallon (605643) (Ended Dec 08, 2016)<br>Clarence Rainey Jr. (608573) (Started Dec 08, 2016),CSNOXOS : Janis Fallon (605643) (Ended Dec 08, 2016)<br>Clarence Rainey Jr. (608573) (Started Dec 08, 2016),CAIROS : Janis Fallon (605643) (Ended Aug 11, 2016),CSNOX : Janis Fallon (605643) (Ended Dec 08, 2016)<br>Clarence Rainey Jr. (608573) (Started Dec 08, 2016),CSSO2G2 : Janis Fallon (605643) (Ended Dec 08, 2016)<br>Clarence Rainey Jr. (608573) (Started Dec 08, 2016),CAIRNOX : Janis Fallon (605643) (Ended Aug 11, 2016)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners,,,35.0786,-81.575
SC,Broad River Energy Center,55166,CT-4,,2016,ARP,1610.86,12,250287.05,,0.862,0.04,47.276,158506.75,2666074.872,4,,Cherokee County,Electric Utility,"Broad River Energy, LLC","Calpine Operating Services Company, Inc.","CSSO2G2 : Jay Youmans (606913),CSNOXOS : Jay Youmans (606913),CAIRNOX : Jay Youmans (606913) (Ended Aug 11, 2016),CSNOX : Jay Youmans (606913),ARP : Jay Youmans (606913),CAIROS : Jay Youmans (606913) (Ended Aug 11, 2016)","CSSO2G2 : Janis Fallon (605643) (Ended Dec 08, 2016)<br>Clarence Rainey Jr. (608573) (Started Dec 08, 2016),CSNOXOS : Janis Fallon (605643) (Ended Dec 08, 2016)<br>Clarence Rainey Jr. (608573) (Started Dec 08, 2016),CAIRNOX : Janis Fallon (605643) (Ended Aug 11, 2016),CSNOX : Janis Fallon (605643) (Ended Dec 08, 2016)<br>Clarence Rainey Jr. (608573) (Started Dec 08, 2016),ARP : Janis Fallon (605643) (Ended Dec 08, 2016)<br>Clarence Rainey Jr. (608573) (Started Dec 08, 2016),CAIROS : Janis Fallon (605643) (Ended Aug 11, 2016)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners,,,35.0786,-81.575
SC,Broad River Energy Center,55166,CT-5,,2016,ARP,1398.98,12,215299.58,,0.735,0.0418,41.813,138544.585,2330638.024,4,,Cherokee County,Electric Utility,"Broad River Energy, LLC","Calpine Operating Services Company, Inc.","ARP : Jay Youmans (606913),CSNOXOS : Jay Youmans (606913),CSSO2G2 : Jay Youmans (606913),CAIRNOX : Jay Youmans (606913) (Ended Aug 11, 2016),CSNOX : Jay Youmans (606913),CAIROS : Jay Youmans (606913) (Ended Aug 11, 2016)","ARP : Janis Fallon (605643) (Ended Dec 08, 2016)<br>Clarence Rainey Jr. (608573) (Started Dec 08, 2016),CSNOXOS : Janis Fallon (605643) (Ended Dec 08, 2016)<br>Clarence Rainey Jr. (608573) (Started Dec 08, 2016),CSSO2G2 : Janis Fallon (605643) (Ended Dec 08, 2016)<br>Clarence Rainey Jr. (608573) (Started Dec 08, 2016),CAIRNOX : Janis Fallon (605643) (Ended Aug 11, 2016),CSNOX : Janis Fallon (605643) (Ended Dec 08, 2016)<br>Clarence Rainey Jr. (608573) (Started Dec 08, 2016),CAIROS : Janis Fallon (605643) (Ended Aug 11, 2016)",Phase 2,,Operating,Combustion turbine,Pipeline Natural Gas,Diesel Oil,,Dry Low NOx Burners,,,35.0786,-81.575
SC,Cherokee County Cogen,55043,CCCP1,,2016,ARP,6721.31,12,418953.63,,1.499,0.0254,63.303,299711.626,5043294.782,4,,Cherokee County,Cogeneration,"Cherokee County Cogen Partners, LP","Cherokee County Cogen Partners, LP","CAIROS : Kathy French (605624) (Ended Aug 11, 2016),ARP : Kathy French (605624),CSSO2G2 : Kathy French (605624),CSNOX : Kathy French (605624),CAIRNOX : Kathy French (605624) (Ended Aug 11, 2016),CSNOXOS : Kathy French (605624)","CAIROS : Scott Weis (602951) (Ended Aug 11, 2016),ARP : Scott Weis (602951),CSSO2G2 : Scott Weis (602951),CSNOX : Scott Weis (602951),CAIRNOX : Scott Weis (602951) (Ended Aug 11, 2016),CSNOXOS : Scott Weis (602951)",Phase 2,,Operating,Combined cycle,Pipeline Natural Gas,,,Selective Catalytic Reduction,,,35.0727,-81.613
